path,class,split
/home/claude/waste-classifier/data/dataset-resized/paper/paper501.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash100.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass89.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper154.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper391.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal355.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal94.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass170.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass457.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic472.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper291.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard176.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper476.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal357.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper22.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass498.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper397.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic192.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper578.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard386.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper41.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass443.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard39.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic297.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard158.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal7.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass88.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal288.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal291.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass397.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper566.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass501.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal65.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass428.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper311.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic339.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash42.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass499.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal401.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass180.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper424.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass94.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard361.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper83.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic263.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass105.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard9.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard227.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass438.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal193.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass56.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal361.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic244.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass63.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass4.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal106.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal321.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic162.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper474.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper19.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic179.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper242.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard272.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass484.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal396.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper512.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard164.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal33.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper305.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal142.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass261.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass174.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard322.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic372.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal191.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass334.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard20.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal343.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper491.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass87.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic270.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass403.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard26.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass113.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard184.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper472.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass371.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard98.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass120.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass325.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper301.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass416.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass305.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper581.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal244.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass129.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper420.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard262.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash29.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic91.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic275.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper127.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard95.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic364.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal189.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass146.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic308.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper388.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass227.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard374.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass471.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard225.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper561.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard288.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic153.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass217.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass70.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass300.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic194.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic21.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass417.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper446.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass283.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal176.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass154.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper577.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic425.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass317.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass173.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass37.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal408.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass486.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass29.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper77.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper281.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper156.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard149.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic437.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard81.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic32.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard131.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal275.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass28.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard48.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper15.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper256.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper453.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal329.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic132.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal257.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic240.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal52.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard177.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal391.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard196.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass298.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper507.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal32.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass353.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard356.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic419.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic403.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal81.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass93.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard346.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic279.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard289.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal96.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash46.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic305.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash115.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass354.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal49.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic19.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper441.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal316.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass469.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash95.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic78.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic459.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash45.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper549.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal269.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass424.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic124.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal113.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal395.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper137.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper429.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper399.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal100.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal156.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic39.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass118.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard317.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal164.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper374.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal155.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard255.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic84.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass79.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper468.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper277.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass464.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic94.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal23.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass68.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal284.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard319.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper280.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard212.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash98.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash28.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal163.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic471.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic144.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard276.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard226.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash111.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard180.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass91.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper321.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal248.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper259.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard389.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass44.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard62.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper523.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper580.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper254.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper440.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic65.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass125.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal298.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper202.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal38.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper282.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass324.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper5.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash131.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash35.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic458.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal340.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass163.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic190.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal137.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper509.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper205.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper183.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic248.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass281.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper33.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper355.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal88.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass399.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard344.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic2.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal236.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard339.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper322.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard172.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass23.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard77.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic478.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal125.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal372.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic475.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper513.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic386.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass210.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic280.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass341.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper573.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass419.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass251.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper565.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash3.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic165.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper227.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper262.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard94.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper177.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard379.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard373.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass207.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal246.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal39.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic216.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper118.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard238.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper297.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass116.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic72.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper26.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic184.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard240.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal302.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper264.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper384.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper146.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper70.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass104.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper234.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic366.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic452.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic224.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper10.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard133.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper506.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass280.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass216.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass266.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard340.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash6.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper444.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass460.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic343.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper356.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard58.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper586.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper329.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper516.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard100.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/trash/trash20.jpg,trash,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic469.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper393.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass205.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic421.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal238.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper383.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic407.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper409.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass306.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic241.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper488.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard390.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic122.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper119.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass202.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard206.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper9.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper553.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper121.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper428.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic450.jpg,plastic,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard298.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/paper/paper517.jpg,paper,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass468.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard74.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/cardboard/cardboard107.jpg,cardboard,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal128.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/glass/glass47.jpg,glass,train
/home/claude/waste-classifier/data/dataset-resized/metal/metal376.jpg,metal,train
/home/claude/waste-classifier/data/dataset-resized/plastic/plastic296.jpg,plastic,train
